|Unnamed: 0|texto|fecha|incompleto|cuenta|cluster
487|488|rt @realdonaldtrump: the governor of puerto rico, ricardo rossello, is a great guy and leader who is really working hard. thank you ricky!|09-30-2017 22:15:27||2potus|3
488|489|rt @realdonaldtrump: despite the fake news media in conjunction with the dems, an amazing job is being done in puerto rico. great people!|09-30-2017 22:15:26||2potus|9
489|490|rt @vp: on this holiest of jewish days, may our jewish friends be granted a yom kippur of atonement, forgiveness &amp; inscription in the book…|09-30-2017 02:55:41||2potus|1
490|491|rt @loudobbs: #americafirst- @kellyannepolls: the middle class &amp; businesses will benefit from @potus' historic tax revolution. #dobbs #maga…|09-30-2017 02:55:25||2potus|5
491|492|rt @scavino45: under potus' @realdonaldtrump ☑️s&amp;p 500 38th📈record high ☑️nasdaq 44th📈record high☑️#makeamericagreatagain🇺🇸 |09-30-2017 02:55:19||2potus|6
492|493|rt @scavino45: potus' @realdonaldtrump on hurricane response efforts in #puertorico on instagram, part of 9/29/17 weekly address.🎥|09-30-2017 02:55:16||2potus|6
493|494|"rt @vp: .@ricardorossello, as @potus said: ""we are with you, we will stay with you, and we will come back stronger than ever."" "|09-30-2017 00:37:40||2potus|8
494|495|rt @vp: .@potus has laid out our plan for the largest tax cut in u.s history that will once again put the u.s people, u.s workers, &amp; americ…|09-30-2017 00:37:34||2potus|7
495|496|rt @energy: blog: @westernareapowr deploying more lineworkers and equipment to assist response to #maria and #irma ➡ |09-30-2017 00:37:15||2potus|3
496|497|rt @realdonaldtrump: my thoughts are with all those observing yom kippur, the holiest day of the jewish year. |09-29-2017 22:10:16||2potus|3
497|498|rt @realdonaldtrump: thank you @shopfloornam. an honor to be with you today. great news! manufacturers report record-high economic optimism…|09-29-2017 20:12:33||2potus|9
498|499|rt @realdonaldtrump: this week we came one step closer to reaching the goal of aligning the skills taught in our nation’s classrooms with t…|09-29-2017 17:45:24||2potus|3
499|500|rt @realdonaldtrump: welcome back @stevescalise!#teamscalise |09-28-2017 19:39:34||2potus|3
500|501|rt @reptomreed: thanks to @ivankatrump for stopping by my office today to talk about helping families with #taxreform |09-28-2017 02:59:32||2potus|3
501|502|rt @repadriansmith: great meeting w/ @ivankatrump, @repkristinoem, and @reptomreed this afternoon on ways we can help working families thro…|09-28-2017 02:59:30||2potus|3
502|503|rt @whitehouse: sign your name to stand with president trump and support action on our broken tax system today: |09-28-2017 02:59:00||2potus|0
503|504|rt @scavino45: president @realdonaldtrump and congresswoman @susanwbrooks thanking phenomenal law enforcement officers before departing ind…|09-28-2017 02:58:44||2potus|0
504|505|rt @scavino45: potus' @realdonaldtrump message to #puertorico &amp; #usvi today in indianapolis, indiana. gov. @ricardorossello @govhouseusvi.…|09-28-2017 02:58:35||2potus|6
505|506|rt @whitehouse: president trump is proposing commonsense reforms so americans spend less time and money filing their taxes. more: |09-28-2017 02:58:20||2potus|5
506|507|rt @realdonaldtrump: it is time to take care of our people, to rebuild our nation, and to fight for our great american workers! #taxreform…|09-28-2017 02:58:00||2potus|3
507|508|rt @realdonaldtrump: this is the right tax cut @ the right time. we will all succeed &amp; grow together – as one team, one people, &amp; one ameri…|09-27-2017 23:44:06||2potus|1
508|509|rt @realdonaldtrump: just arrived in indianapolis, indiana to make an announcement on #taxreform! together, we are going to make america gr…|09-27-2017 19:11:31||2potus|3
509|510|rt @realdonaldtrump: congratulations to roy moore on his republican primary win in alabama. luther strange started way back &amp; ran a good ra…|09-27-2017 02:17:34||2potus|1
510|511|rt @realdonaldtrump: even usain bolt from jamaica, one of the greatest runners and athletes of all time, showed respect for our national an…|09-27-2017 01:18:40||2potus|3
511|512|rt @vp: met w/ @repjenniffer &amp; sen @marcorubio to discuss pr recovery, including additional aid @potus made available today: |09-27-2017 01:18:06||2potus|1
512|513|rt @esagovaffairs: we commend @potus’ decision to greatly expand access to #stem and #coding education in public schools. |09-27-2017 01:16:58||2potus|8
513|514|rt @esagovaffairs: kudos to @ivankatrump for championing increased focus on #stem and #coding education in american public schools |09-27-2017 01:16:56||2potus|3
514|515|rt @realdonaldtrump: thank you to our wonderful team @usun and their families. keep up the great work! #usa🇺🇸 |09-26-2017 23:46:24||2potus|3
515|516|rt @realdonaldtrump: it was an honor to welcome president @marianorajoy of spain. thank you for standing w/ us in our efforts to isolate th…|09-26-2017 23:46:22||2potus|0
516|517|rt @realdonaldtrump: i want to express our support and extend our prayers to all those affected by the vile terror attack in spain last mon…|09-26-2017 22:34:01||2potus|3
517|518|rt @ivankatrump: today i stand with private sector leaders to show our commitment to #csforkids. cs is foundational to preparing the workfo…|09-26-2017 20:46:59||2potus|3
518|519|rt @vp: at @potus' direction, the nat'l space council will hold first meeting with all aspects of space enterprise for 1st time in a quarte…|09-26-2017 20:46:35||2potus|8
519|520|rt @ricardorossello: gave @potus an update of situation in the island. grateful for his approval of emergency protective funding. @vp @tomb…|09-26-2017 20:45:40||2potus|8
520|521|rt @ricardorossello: briefed @potus @realdonaldtrump in #situationroom and thanked him for his leadership, quick response &amp; commitment to o…|09-26-2017 20:45:10||2potus|1
521|522|rt @scavino45: potus' @realdonaldtrump, @vp, @tombossert45, @fema_brock &amp; @dhsgov elaine duke w/ puerto rico gov @ricardorossello via sit r…|09-26-2017 20:45:05||2potus|6
522|523|rt @realdonaldtrump: heading over to the @un to meet with ambassador @nikkihaley and all of her great representatives! #usa🇺🇸|09-26-2017 20:43:46||2potus|3
523|524|rt @vp: talked with @840whas kentucky about what obamacare means for ky: 80k kentuckians paid the mandate penalties instead of paying for i…|09-26-2017 17:49:19||2potus|3
524|525|rt @realdonaldtrump: honored to welcome republican and democrat members of the house ways and means committee to the white house today! #us…|09-26-2017 17:49:01||2potus|3
525|526|rt @realdonaldtrump: a few of the many clips of john mccain talking about repealing &amp; replacing o'care. my oh my has he changed-complete tu…|09-26-2017 01:30:26||2potus|1
526|527|rt @vp: #grahamcassidy repeals &amp; replaces obamacare &amp; repeals the mandates that resulted in 80,000 kentucky residents paying penalties to f…|09-25-2017 17:28:00||2potus|1
527|528|rt @realdonaldtrump: #standforouranthem|09-25-2017 17:27:28||2potus|3
528|529|rt @realdonaldtrump: making america safe is my number one priority. we will not admit those into our country we cannot safely vet.|09-24-2017 23:51:18||2potus|2
529|530|rt @realdonaldtrump: very proud of our incredible first lady (@flotus.) she is a truly great representative for our country! |09-23-2017 21:17:11||2potus|3
530|531|rt @realdonaldtrump: #usaatunga🇺🇸#unga |09-22-2017 16:33:46||2potus|3
531|532|rt @realdonaldtrump: a big day for the u.s. at the united nations!|09-21-2017 22:34:05||2potus|3
532|533|rt @realdonaldtrump: today, i announced a new executive order with re: to north korea. we must all do our part to ensure the complete denuc…|09-21-2017 17:59:05||2potus|3
533|534|"rt @flotus: ""no child should ever feel hungry, stalked, frightened, terrorized, bullied or afraid with nowhere to turn."" "|09-21-2017 16:13:22||2potus|3
534|535|rt @vp: discussed with @cbsthismorning how #grahamcassidy bill moves power out of washington d.c and empowers the states. |09-21-2017 15:50:41||2potus|3
535|536|rt @vp: spoke w/ @foxandfriends about #grahamcassidy, which will allow states to innovate &amp; create better quality healthcare |09-21-2017 15:50:37||2potus|1
536|537|rt @realdonaldtrump: it was a pleasure to have president ashraf ghani of afghanistan with us this morning! #usaatunga #unga |09-21-2017 15:16:08||2potus|0
537|538|rt @realdonaldtrump: governor @ricardorossello- we are with you and the people of puerto rico. stay safe! #prstrong|09-21-2017 03:15:02||2potus|2
538|539|rt @realdonaldtrump: on behalf of all americans, i want to wish jewish families many blessings in the new year. |09-20-2017 22:30:27||2potus|3
539|540|rt @realdonaldtrump: honored to host a luncheon for african leaders this afternoon. great discussions on the challenges &amp; opportunities fac…|09-20-2017 19:13:39||2potus|1
540|541|rt @vp: keeping the peace requires more than peacekeeping. it requires action, courage, &amp; conviction &amp; so the @un must be prepared to do mo…|09-20-2017 19:12:31||2potus|1
541|542|rt @ivankatrump: thank you to uk pm @theresa_may &amp; @un secretary general @antonioguterres for your leadership &amp; commitment to end modern sl…|09-20-2017 19:12:07||2potus|1
542|543|rt @vp: went to the senate today to say @potus &amp; i fully support graham-cassidy plan to repeal/replace obamacare. let's get this done. |09-20-2017 19:12:00||2potus|1
543|544|rt @realdonaldtrump: honored to meet w/ pres abbas from the palestinian authority &amp; his delegation, who have been working hard w/everybody…|09-20-2017 17:09:25||2potus|1
544|545|rt @ricardorossello: thank you for your prayers. there is no stronger force than our faith in god. #puertorico |09-20-2017 16:30:45||2potus|3
545|546|rt @nikkihaley: our hearts are broken by the damage caused by the earthquake in mexico city. we stand united with the people of mexico.|09-20-2017 16:30:03||2potus|3
546|547|rt @vp: venezuela is a dictatorship that undermines democracy &amp; worsens poverty and deprivation that costs the lives of men, women &amp; childr…|09-20-2017 16:29:37||2potus|1
547|548|rt @vp: the u.s will continue to bring the full range of american power to bear on the regime in pyongyang. #unga |09-20-2017 16:29:19||2potus|3
548|549|rt @realdonaldtrump: it was a great honor to be with king abdullah ii of jordan and his delegation this morning. we had a great bilateral m…|09-20-2017 15:34:13||2potus|3
549|550|rt @realdonaldtrump: the true question for the @un...🎥|09-20-2017 01:32:55|...|2potus|3
550|551|rt @ivankatrump: today i joined uk prime minister @theresa_may &amp; world leaders at the united nations in a call to action to #endtrafficking…|09-20-2017 01:32:45||2potus|1
551|552|rt @secondlady: #arttherapy is changing lives at @mercy_first in new york. it's not arts &amp; crafts! art therapy is a mental health professio…|09-20-2017 01:32:29||2potus|1
552|553|rt @scavino45: .@potus @realdonaldtrump and @un secretary-general @antonioguterres pose for📸prior to their expanded bilateral meeting. #usa…|09-19-2017 22:52:31||2potus|6
553|554|rt @ivankatrump: incredible speech by @potus at #unga today. #usaatunga |09-19-2017 22:52:08||2potus|8
554|555|rt @jefffortenberry: president trump's speech to the un: clear, strong, principled. @potus|09-19-2017 22:51:59||2potus|0
555|556|rt @toddrokita: .@realdonaldtrump has shown our world tremendous leadership since taking office. #unga|09-19-2017 22:51:57||2potus|3
556|557|rt @ambjohnbolton: .@realdonaldtrump’s #unga speech was his best yet as president. he was clear &amp; direct in his criticisms of #northkorea &amp;…|09-19-2017 22:51:47||2potus|1
557|558|rt @reppeteking: masterful speech by @potus trump at un. proud of american values. no apologies. no retreat. god bless america!|09-19-2017 22:51:42||2potus|8
558|559|rt @netanyahu: in over 30 years in my experience with the un, i never heard a bolder or more courageous speech.|09-19-2017 22:51:35||2potus|3
559|560|rt @newtgingrich: president trump's united nations speech is historic and sets a new standard. sovereignty and national interest are reasse…|09-19-2017 22:51:28||2potus|0
560|561|"rt @scavino45: ""the iran deal was one of the worst &amp; most one sided transactions the united states has ever entered into.""@potus @realdona…"|09-19-2017 22:50:59||2potus|6
561|562|rt @realdonaldtrump: god bless the people of mexico city. we are with you and will be there for you.|09-19-2017 20:24:51||2potus|3
562|563|rt @realdonaldtrump: as president of the united states of america, i will always put #americafirst🇺🇸#ungafull remarks: |09-19-2017 19:11:19||2potus|0
563|564|rt @realdonaldtrump: the🇺🇸has great strength &amp; patience, but if it is forced to defend itself or its allies, we will have no choice but to…|09-19-2017 19:11:17||2potus|1
564|565|rt @realdonaldtrump: #usaatunga🇺🇸 #unga |09-19-2017 05:18:11||2potus|3
565|566|rt @realdonaldtrump: we call for the full restoration of democracy and political freedoms in venezuela, and we want it to happen very, very…|09-19-2017 04:19:34||2potus|3
